# Gene Family	SRS1007613.ko	tiny-test-data-mt.ko
K10542: methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]|g__Staphylococcus.s__Staphylococcus_epidermidis	15.672	0
K10543: D-xylose transport system substrate-binding protein	21.615	0
K10543: D-xylose transport system substrate-binding protein|g__Escherichia.s__Escherichia_coli	21.615	0
K10551: D-allose transport system ATP-binding protein [EC:7.5.2.8]	12.565	0
K10551: D-allose transport system ATP-binding protein [EC:7.5.2.8]|g__Escherichia.s__Escherichia_coli	12.565	0
K10553: fructose transport system permease protein	71.767	0
K10553: fructose transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	71.767	0
K10556: AI-2 transport system permease protein	84.657	0
K10556: AI-2 transport system permease protein|g__Escherichia.s__Escherichia_coli	84.657	0
K10557: AI-2 transport system permease protein	14.924	0
K10557: AI-2 transport system permease protein|unclassified	14.924	0
K10558: AI-2 transport system ATP-binding protein	14.909	0
K10558: AI-2 transport system ATP-binding protein|g__Escherichia.s__Escherichia_coli	14.909	0
K10680: N-ethylmaleimide reductase [EC:1.-.-.-]	42.171	0
K10680: N-ethylmaleimide reductase [EC:1.-.-.-]|g__Chromobacterium.s__Chromobacterium_violaceum	30.495	0
K10680: N-ethylmaleimide reductase [EC:1.-.-.-]|g__Escherichia.s__Escherichia_coli	5.475	0
K10680: N-ethylmaleimide reductase [EC:1.-.-.-]|unclassified	6.2	0
K10709: fructoselysine 3-epimerase [EC:5.1.3.41]	21.033	0
K10709: fructoselysine 3-epimerase [EC:5.1.3.41]|g__Escherichia.s__Escherichia_coli	21.033	0
K10710: fructoselysine 6-kinase [EC:2.7.1.218]	11.673	0
K10710: fructoselysine 6-kinase [EC:2.7.1.218]|g__Escherichia.s__Escherichia_coli	11.673	0
K10763: DnaA-homolog protein	161.043	0
K10763: DnaA-homolog protein|g__Chromobacterium.s__Chromobacterium_violaceum	27.117	0
K10763: DnaA-homolog protein|g__Escherichia.s__Escherichia_coli	133.926	0
K10773: endonuclease III [EC:4.2.99.18]	35.693	0
K10773: endonuclease III [EC:4.2.99.18]|g__Escherichia.s__Escherichia_coli	35.693	0
K10804: acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	61.445	0
K10804: acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]|g__Escherichia.s__Escherichia_coli	61.445	0
K10805: acyl-CoA thioesterase II [EC:3.1.2.-]	21.913	0
K10805: acyl-CoA thioesterase II [EC:3.1.2.-]|g__Escherichia.s__Escherichia_coli	21.913	0
K10806: acyl-CoA thioesterase YciA [EC:3.1.2.-]	19.388	0
K10806: acyl-CoA thioesterase YciA [EC:3.1.2.-]|unclassified	19.388	0
K10823: oligopeptide transport system ATP-binding protein	20.852	0
K10823: oligopeptide transport system ATP-binding protein|g__Roseobacter.s__Roseobacter_denitrificans	6.771	0
K10823: oligopeptide transport system ATP-binding protein|unclassified	14.08	0
K10856: acetone carboxylase, gamma subunit [EC:6.4.1.6]	44.538	0
K10856: acetone carboxylase, gamma subunit [EC:6.4.1.6]|g__Polaromonas.s__Polaromonas_naphthalenivorans	44.538	0
K10914: CRP/FNR family transcriptional regulator, cyclic AMP receptor protein	7.597	0
K10914: CRP/FNR family transcriptional regulator, cyclic AMP receptor protein|unclassified	7.597	0
K10943: two-component system, response regulator FlrC	18.688	0
K10943: two-component system, response regulator FlrC|unclassified	18.688	0
K10974: cytosine permease	18.787	0
K10974: cytosine permease|g__Escherichia.s__Escherichia_coli	18.787	0
K11065: thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]	28.879	0
K11065: thiol peroxidase, atypical 2-Cys peroxiredoxin [EC:1.11.1.15]|g__Escherichia.s__Escherichia_coli	28.879	0
K11070: spermidine/putrescine transport system permease protein	29.306	0
K11070: spermidine/putrescine transport system permease protein|g__Escherichia.s__Escherichia_coli	29.306	0
K11073: putrescine transport system substrate-binding protein	37.456	0
K11073: putrescine transport system substrate-binding protein|g__Escherichia.s__Escherichia_coli	37.456	0
K11074: putrescine transport system permease protein	38.094	0
K11074: putrescine transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	38.094	0
K11076: putrescine transport system ATP-binding protein	29.581	0
K11076: putrescine transport system ATP-binding protein|g__Escherichia.s__Escherichia_coli	10.889	0
K11076: putrescine transport system ATP-binding protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.692	0
K11081: 2-aminoethylphosphonate transport system substrate-binding protein	86.734	0
K11081: 2-aminoethylphosphonate transport system substrate-binding protein|g__Escherichia.s__Escherichia_coli	86.734	0
K11082: 2-aminoethylphosphonate transport system permease protein	21.089	0
K11082: 2-aminoethylphosphonate transport system permease protein|g__Escherichia.s__Escherichia_coli	21.089	0
K11102: proton glutamate symport protein	69.614	0
K11102: proton glutamate symport protein|g__Escherichia.s__Escherichia_coli	69.614	0
K11103: aerobic C4-dicarboxylate transport protein	19.63	0
K11103: aerobic C4-dicarboxylate transport protein|g__Chromobacterium.s__Chromobacterium_violaceum	7.879	0
K11103: aerobic C4-dicarboxylate transport protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	11.751	0
K11107: ferredoxin	68.631	0
K11107: ferredoxin|g__Staphylococcus.s__Staphylococcus_epidermidis	68.631	0
K11175: phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	52.608	0
K11175: phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]|g__Escherichia.s__Escherichia_coli	44.726	0
K11175: phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]|g__Staphylococcus.s__Staphylococcus_epidermidis	7.882	0
K11177: xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]	18.82	0
K11177: xanthine dehydrogenase YagR molybdenum-binding subunit [EC:1.17.1.4]|unclassified	18.82	0
K11178: xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]	11.825	0
K11178: xanthine dehydrogenase YagS FAD-binding subunit [EC:1.17.1.4]|g__Escherichia.s__Escherichia_coli	11.825	0
K11189: NO_NAME	1025.764	0
K11189: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	229.649	0
K11189: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	796.115	0
K11202: fructose-like PTS system EIIB component [EC:2.7.1.-]	140.92	0
K11202: fructose-like PTS system EIIB component [EC:2.7.1.-]|g__Escherichia.s__Escherichia_coli	140.92	0
K11203: fructose-like PTS system EIIC or EIIBC or EIIABC component	33.283	0
K11203: fructose-like PTS system EIIC or EIIBC or EIIABC component|g__Escherichia.s__Escherichia_coli	33.283	0
K11208: GST-like protein	121.36	0
K11208: GST-like protein|g__Escherichia.s__Escherichia_coli	121.36	0
K11216: autoinducer-2 kinase [EC:2.7.1.189]	16.373	0
K11216: autoinducer-2 kinase [EC:2.7.1.189]|g__Escherichia.s__Escherichia_coli	16.373	0
K11473: glycolate oxidase iron-sulfur subunit	27.389	0
K11473: glycolate oxidase iron-sulfur subunit|g__Escherichia.s__Escherichia_coli	23.0	0
K11473: glycolate oxidase iron-sulfur subunit|g__Polaromonas.s__Polaromonas_naphthalenivorans	4.389	0
K11474: GntR family transcriptional regulator, glc operon transcriptional activator	28.603	0
K11474: GntR family transcriptional regulator, glc operon transcriptional activator|g__Escherichia.s__Escherichia_coli	28.603	0
K11477: glc operon protein GlcG	20.003	0
K11477: glc operon protein GlcG|g__Escherichia.s__Escherichia_coli	20.003	0
K11535: nucleoside transport protein	47.159	0
K11535: nucleoside transport protein|g__Chromobacterium.s__Chromobacterium_violaceum	8.651	0
K11535: nucleoside transport protein|g__Escherichia.s__Escherichia_coli	30.523	0
K11535: nucleoside transport protein|g__Staphylococcus.s__Staphylococcus_epidermidis	7.985	0
K11631: bacitracin transport system ATP-binding protein	84.741	0
K11631: bacitracin transport system ATP-binding protein|g__Staphylococcus.s__Staphylococcus_epidermidis	67.367	0
K11631: bacitracin transport system ATP-binding protein|unclassified	17.374	0
K11641: two-component system, LytTR family, response regulator NatR	26.82	0
K11641: two-component system, LytTR family, response regulator NatR|unclassified	26.82	0
K11689: C4-dicarboxylate transporter, DctQ subunit	3.94	0
K11689: C4-dicarboxylate transporter, DctQ subunit|unclassified	3.94	0
K11717: cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	107.632	0
K11717: cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]|g__Corynebacterium.s__Corynebacterium_glutamicum	107.632	0
K11719: lipopolysaccharide export system protein LptC	108.202	0
K11719: lipopolysaccharide export system protein LptC|g__Escherichia.s__Escherichia_coli	77.2	0
K11719: lipopolysaccharide export system protein LptC|g__Roseobacter.s__Roseobacter_denitrificans	31.002	0
K11732: phenylalanine-specific permease	71.749	0
K11732: phenylalanine-specific permease|g__Chromobacterium.s__Chromobacterium_violaceum	18.786	0
K11732: phenylalanine-specific permease|g__Escherichia.s__Escherichia_coli	52.963	0
K11733: lysine-specific permease	30.552	0
K11733: lysine-specific permease|g__Escherichia.s__Escherichia_coli	30.552	0
K11734: aromatic amino acid transport protein AroP	3.221	0
K11734: aromatic amino acid transport protein AroP|unclassified	3.221	0
K11735: GABA permease	7.483	0
K11735: GABA permease|unclassified	7.483	0
K11741: quaternary ammonium compound-resistance protein SugE	117.076	0
K11741: quaternary ammonium compound-resistance protein SugE|g__Escherichia.s__Escherichia_coli	117.076	0
K11745: glutathione-regulated potassium-efflux system ancillary protein KefC	22.383	0
K11745: glutathione-regulated potassium-efflux system ancillary protein KefC|g__Escherichia.s__Escherichia_coli	22.383	0
K11748: glutathione-regulated potassium-efflux system ancillary protein KefG	16.725	0
K11748: glutathione-regulated potassium-efflux system ancillary protein KefG|g__Escherichia.s__Escherichia_coli	16.725	0
K11749: regulator of sigma E protease [EC:3.4.24.-]	14.271	0
K11749: regulator of sigma E protease [EC:3.4.24.-]|g__Escherichia.s__Escherichia_coli	14.271	0
K11752: diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	43.801	0
K11752: diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]|g__Escherichia.s__Escherichia_coli	32.045	0
K11752: diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]|unclassified	11.757	0
K11754: dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]	35.715	0
K11754: dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]|g__Escherichia.s__Escherichia_coli	27.45	0
K11754: dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]|g__Polaromonas.s__Polaromonas_naphthalenivorans	8.266	0
K11811: arsenical resistance protein ArsH	101.48	0
K11811: arsenical resistance protein ArsH|g__Polaromonas.s__Polaromonas_naphthalenivorans	101.48	0
K11897: type VI secretion system protein ImpF	98.15	0
K11897: type VI secretion system protein ImpF|g__Chromobacterium.s__Chromobacterium_violaceum	98.15	0
K11904: type VI secretion system secreted protein VgrG	36.767	0
K11904: type VI secretion system secreted protein VgrG|g__Chromobacterium.s__Chromobacterium_violaceum	36.767	0
K11924: DtxR family transcriptional regulator, manganese transport regulator	79.596	0
K11924: DtxR family transcriptional regulator, manganese transport regulator|g__Escherichia.s__Escherichia_coli	79.596	0
K11926: sigma factor-binding protein Crl	84.862	0
K11926: sigma factor-binding protein Crl|g__Escherichia.s__Escherichia_coli	84.862	0
K11927: ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	16.798	0
K11927: ATP-dependent RNA helicase RhlE [EC:3.6.4.13]|g__Chromobacterium.s__Chromobacterium_violaceum	16.798	0
K11933: NADH oxidoreductase Hcr [EC:1.-.-.-]	86.913	0
K11933: NADH oxidoreductase Hcr [EC:1.-.-.-]|g__Escherichia.s__Escherichia_coli	66.208	0
K11933: NADH oxidoreductase Hcr [EC:1.-.-.-]|g__Staphylococcus.s__Staphylococcus_epidermidis	20.705	0
K11935: biofilm PGA synthesis protein PgaA	48.632	0
K11935: biofilm PGA synthesis protein PgaA|g__Staphylococcus.s__Staphylococcus_epidermidis	48.632	0
K11936: poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]	32.184	0
K11936: poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]|g__Chromobacterium.s__Chromobacterium_violaceum	13.171	0
K11936: poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]|g__Escherichia.s__Escherichia_coli	19.013	0
K11937: biofilm PGA synthesis protein PgaD	11.777	0
K11937: biofilm PGA synthesis protein PgaD|unclassified	11.777	0
K11939: inner membrane transporter RhtA	253.634	0
K11939: inner membrane transporter RhtA|g__Corynebacterium.s__Corynebacterium_glutamicum	135.438	0
K11939: inner membrane transporter RhtA|g__Escherichia.s__Escherichia_coli	118.196	0
K11940: heat shock protein HspQ	237.837	0
K11940: heat shock protein HspQ|g__Roseobacter.s__Roseobacter_denitrificans	237.837	0
K11959: urea transport system substrate-binding protein	28.152	0
K11959: urea transport system substrate-binding protein|g__Corynebacterium.s__Corynebacterium_glutamicum	16.731	0
K11959: urea transport system substrate-binding protein|unclassified	11.42	0
K11961: urea transport system permease protein	17.662	0
K11961: urea transport system permease protein|g__Polaromonas.s__Polaromonas_naphthalenivorans	17.662	0
K11991: tRNA(adenine34) deaminase [EC:3.5.4.33]	88.15	0
K11991: tRNA(adenine34) deaminase [EC:3.5.4.33]|g__Polaromonas.s__Polaromonas_naphthalenivorans	48.079	0
K11991: tRNA(adenine34) deaminase [EC:3.5.4.33]|unclassified	40.071	0
K12112: evolved beta-galactosidase subunit beta	117.076	0
K12112: evolved beta-galactosidase subunit beta|g__Escherichia.s__Escherichia_coli	117.076	0
K12136: hydrogenase-4 component A [EC:1.-.-.-]	84.39	0
K12136: hydrogenase-4 component A [EC:1.-.-.-]|g__Escherichia.s__Escherichia_coli	84.39	0
K12138: hydrogenase-4 component C [EC:1.-.-.-]	12.474	0
K12138: hydrogenase-4 component C [EC:1.-.-.-]|g__Escherichia.s__Escherichia_coli	12.474	0
K12145: hydrogenase-4 component J [EC:1.-.-.-]	18.776	0
K12145: hydrogenase-4 component J [EC:1.-.-.-]|g__Escherichia.s__Escherichia_coli	18.776	0
K12151: multiple stress resistance protein BhsA	113.786	0
K12151: multiple stress resistance protein BhsA|g__Escherichia.s__Escherichia_coli	113.786	0
K12256: putrescine---pyruvate transaminase [EC:2.6.1.113]	22.096	0
K12256: putrescine---pyruvate transaminase [EC:2.6.1.113]|g__Chromobacterium.s__Chromobacterium_violaceum	14.876	0
K12256: putrescine---pyruvate transaminase [EC:2.6.1.113]|g__Roseobacter.s__Roseobacter_denitrificans	7.22	0
K12266: anaerobic nitric oxide reductase transcription regulator	17.793	0
K12266: anaerobic nitric oxide reductase transcription regulator|g__Escherichia.s__Escherichia_coli	6.674	0
K12266: anaerobic nitric oxide reductase transcription regulator|g__Staphylococcus.s__Staphylococcus_epidermidis	11.119	0
K12339: S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]	24.984	0
K12339: S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144]|g__Escherichia.s__Escherichia_coli	24.984	0
K12340: outer membrane protein	41.995	0
K12340: outer membrane protein|g__Escherichia.s__Escherichia_coli	35.686	0
K12340: outer membrane protein|g__Staphylococcus.s__Staphylococcus_epidermidis	6.308	0
K12371: dipeptide transport system ATP-binding protein	9.621	0
K12371: dipeptide transport system ATP-binding protein|unclassified	9.621	0
K12372: dipeptide transport system ATP-binding protein	8.955	0
K12372: dipeptide transport system ATP-binding protein|unclassified	8.955	0
K12410: NAD-dependent deacetylase [EC:3.5.1.-]	236.209	0
K12410: NAD-dependent deacetylase [EC:3.5.1.-]|g__Escherichia.s__Escherichia_coli	115.412	0
K12410: NAD-dependent deacetylase [EC:3.5.1.-]|g__Roseobacter.s__Roseobacter_denitrificans	37.652	0
K12410: NAD-dependent deacetylase [EC:3.5.1.-]|g__Staphylococcus.s__Staphylococcus_epidermidis	52.25	0
K12410: NAD-dependent deacetylase [EC:3.5.1.-]|unclassified	30.895	0
K12500: thioesterase III [EC:3.1.2.-]	81.633	0
K12500: thioesterase III [EC:3.1.2.-]|g__Escherichia.s__Escherichia_coli	81.633	0
K12503: short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]	41.185	0
K12503: short-chain Z-isoprenyl diphosphate synthase [EC:2.5.1.68]|g__Corynebacterium.s__Corynebacterium_glutamicum	41.185	0
K12525: bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]	4.017	0
K12525: bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]|unclassified	4.017	0
K12542: membrane fusion protein, adhesin transport system	8.379	0
K12542: membrane fusion protein, adhesin transport system|g__Roseobacter.s__Roseobacter_denitrificans	8.379	0
K12574: ribonuclease J [EC:3.1.-.-]	9.929	0
K12574: ribonuclease J [EC:3.1.-.-]|unclassified	9.929	0
K12661: L-rhamnonate dehydratase [EC:4.2.1.90]	5.411	0
