# Gene Family	SRS1007613.rxn	tiny-test-data-mt.rxn
RXN1G-617: cis,cis-delta21,39-3-oxo-C58:2-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN1G-617: cis,cis-delta21,39-3-oxo-C58:2-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN1G-637: cis,cis-delta11,23-3-oxo-C42:2-[acyl-carrier protein] reductase	187.168	0
RXN1G-637: cis,cis-delta11,23-3-oxo-C42:2-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN1G-637: cis,cis-delta11,23-3-oxo-C42:2-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN1G-637: cis,cis-delta11,23-3-oxo-C42:2-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN1G-637: cis,cis-delta11,23-3-oxo-C42:2-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN1G-645: 3-cis,cis-delta9,27-3-hydroxyC46:2-[acyl-carrier protein] dehydratase	63.555	0
RXN1G-645: 3-cis,cis-delta9,27-3-hydroxyC46:2-[acyl-carrier protein] dehydratase|g__Escherichia.s__Escherichia_coli	15.251	0
RXN1G-645: 3-cis,cis-delta9,27-3-hydroxyC46:2-[acyl-carrier protein] dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	37.91	0
RXN1G-645: 3-cis,cis-delta9,27-3-hydroxyC46:2-[acyl-carrier protein] dehydratase|unclassified	10.393	0
RXN1G-648: 3-cis-delta21,39-3-hydroxyC58:2-[acyl-carrier protein] dehydratase	63.555	0
RXN1G-648: 3-cis-delta21,39-3-hydroxyC58:2-[acyl-carrier protein] dehydratase|g__Escherichia.s__Escherichia_coli	15.251	0
RXN1G-648: 3-cis-delta21,39-3-hydroxyC58:2-[acyl-carrier protein] dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	37.91	0
RXN1G-648: 3-cis-delta21,39-3-hydroxyC58:2-[acyl-carrier protein] dehydratase|unclassified	10.393	0
RXN1G-660: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] synthase	29.981	0
RXN1G-660: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	12.824	0
RXN1G-660: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] synthase|unclassified	17.158	0
RXN1G-674: trans-delta2-cis-delta15-C34:2-[acyl-carrier protein] isomerase	25.644	0
RXN1G-674: trans-delta2-cis-delta15-C34:2-[acyl-carrier protein] isomerase|g__Escherichia.s__Escherichia_coli	15.251	0
RXN1G-674: trans-delta2-cis-delta15-C34:2-[acyl-carrier protein] isomerase|unclassified	10.393	0
RXN1G-679: trans-delta2-cis,cis-delta21,39-C58:3-[acyl-carrier protein] reductase	152.657	0
RXN1G-679: trans-delta2-cis,cis-delta21,39-C58:3-[acyl-carrier protein] reductase|g__Chromobacterium.s__Chromobacterium_violaceum	7.82	0
RXN1G-679: trans-delta2-cis,cis-delta21,39-C58:3-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	108.24	0
RXN1G-679: trans-delta2-cis,cis-delta21,39-C58:3-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.596	0
RXN1G-686: trans-delta2-cis,cis-delta9,27-C46:3-[acyl-carrier protein] reductase	152.657	0
RXN1G-686: trans-delta2-cis,cis-delta9,27-C46:3-[acyl-carrier protein] reductase|g__Chromobacterium.s__Chromobacterium_violaceum	7.82	0
RXN1G-686: trans-delta2-cis,cis-delta9,27-C46:3-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	108.24	0
RXN1G-686: trans-delta2-cis,cis-delta9,27-C46:3-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.596	0
RXN1G-717: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] reductase	187.168	0
RXN1G-717: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN1G-717: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN1G-717: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN1G-717: cis,cis-delta17,29-3-oxo-C48:2-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN1G-72: cis-delta5-3-oxo-C24:1-[acyl-carrier protein] reductase	187.168	0
RXN1G-72: cis-delta5-3-oxo-C24:1-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN1G-72: cis-delta5-3-oxo-C24:1-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN1G-72: cis-delta5-3-oxo-C24:1-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN1G-72: cis-delta5-3-oxo-C24:1-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN1G-760: 3-cis,cis-delta17,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase	63.555	0
RXN1G-760: 3-cis,cis-delta17,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase|g__Escherichia.s__Escherichia_coli	15.251	0
RXN1G-760: 3-cis,cis-delta17,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	37.91	0
RXN1G-760: 3-cis,cis-delta17,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase|unclassified	10.393	0
RXN1G-79: cis,cis-delta5,23-3-oxo-C42:2-[acyl-carrier protein] synthase	29.981	0
RXN1G-79: cis,cis-delta5,23-3-oxo-C42:2-[acyl-carrier protein] synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	12.824	0
RXN1G-79: cis,cis-delta5,23-3-oxo-C42:2-[acyl-carrier protein] synthase|unclassified	17.158	0
RXN1G-818: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] synthase	29.981	0
RXN1G-818: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	12.824	0
RXN1G-818: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] synthase|unclassified	17.158	0
RXN1G-820: trans-delta2-cis,cis-delta17,29-C48:3-[acyl-carrier protein] reductase	152.657	0
RXN1G-820: trans-delta2-cis,cis-delta17,29-C48:3-[acyl-carrier protein] reductase|g__Chromobacterium.s__Chromobacterium_violaceum	7.82	0
RXN1G-820: trans-delta2-cis,cis-delta17,29-C48:3-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	108.24	0
RXN1G-820: trans-delta2-cis,cis-delta17,29-C48:3-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.596	0
RXN1G-840: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] synthase	608.091	0
RXN1G-840: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] synthase|g__Escherichia.s__Escherichia_coli	513.532	0
RXN1G-840: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] synthase|g__Roseobacter.s__Roseobacter_denitrificans	9.335	0
RXN1G-840: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] synthase|unclassified	85.224	0
RXN1G-853: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] reductase	187.168	0
RXN1G-853: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN1G-853: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN1G-853: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN1G-853: cis,cis-delta11,29-3-oxo-C48:2-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN1G-881: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] reductase	187.168	0
RXN1G-881: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN1G-881: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN1G-881: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN1G-881: cis-delta17-3-oxo-C36:1-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN1G-883: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] synthase	29.981	0
RXN1G-883: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	12.824	0
RXN1G-883: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] synthase|unclassified	17.158	0
RXN1G-884: cis,cis-delta11,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase	63.555	0
RXN1G-884: cis,cis-delta11,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase|g__Escherichia.s__Escherichia_coli	15.251	0
RXN1G-884: cis,cis-delta11,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	37.91	0
RXN1G-884: cis,cis-delta11,29-3-hydroxyC48:2-[acyl-carrier protein] dehydratase|unclassified	10.393	0
RXN1G-89: cis,cis-delta7,19-3-oxo-C38:2-[acyl-carrier protein] synthase	29.981	0
RXN1G-89: cis,cis-delta7,19-3-oxo-C38:2-[acyl-carrier protein] synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	12.824	0
RXN1G-89: cis,cis-delta7,19-3-oxo-C38:2-[acyl-carrier protein] synthase|unclassified	17.158	0
RXN1G-912: cis-delta17-3-hydroxyC36:1-[acyl-carrier protein] dehydratase	63.555	0
RXN1G-912: cis-delta17-3-hydroxyC36:1-[acyl-carrier protein] dehydratase|g__Escherichia.s__Escherichia_coli	15.251	0
RXN1G-912: cis-delta17-3-hydroxyC36:1-[acyl-carrier protein] dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	37.91	0
RXN1G-912: cis-delta17-3-hydroxyC36:1-[acyl-carrier protein] dehydratase|unclassified	10.393	0
RXN1G-915: trans-delta2-cis,cis-delta11,29-C48:3-[acyl-carrier protein] reductase (NADPH, B-specific)	152.657	0
RXN1G-915: trans-delta2-cis,cis-delta11,29-C48:3-[acyl-carrier protein] reductase (NADPH, B-specific)|g__Chromobacterium.s__Chromobacterium_violaceum	7.82	0
RXN1G-915: trans-delta2-cis,cis-delta11,29-C48:3-[acyl-carrier protein] reductase (NADPH, B-specific)|g__Escherichia.s__Escherichia_coli	108.24	0
RXN1G-915: trans-delta2-cis,cis-delta11,29-C48:3-[acyl-carrier protein] reductase (NADPH, B-specific)|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.596	0
RXN1G-94: cis,cis-delta17,35-3-oxo-C54:2-[acyl-carrier protein] synthase	29.981	0
RXN1G-94: cis,cis-delta17,35-3-oxo-C54:2-[acyl-carrier protein] synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	12.824	0
RXN1G-94: cis,cis-delta17,35-3-oxo-C54:2-[acyl-carrier protein] synthase|unclassified	17.158	0
RXN1G-951: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] reductase	187.168	0
RXN1G-951: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] reductase|g__Corynebacterium.s__Corynebacterium_glutamicum	57.175	0
RXN1G-951: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	49.651	0
RXN1G-951: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.882	0
RXN1G-951: cis,cis-delta19,31-3-oxo-C50:2-[acyl-carrier protein] reductase|unclassified	67.46	0
RXN1G-962: trans-delta2-cis-delta17-C36:2-[acyl-carrier protein] reductase	152.657	0
RXN1G-962: trans-delta2-cis-delta17-C36:2-[acyl-carrier protein] reductase|g__Chromobacterium.s__Chromobacterium_violaceum	7.82	0
RXN1G-962: trans-delta2-cis-delta17-C36:2-[acyl-carrier protein] reductase|g__Escherichia.s__Escherichia_coli	108.24	0
RXN1G-962: trans-delta2-cis-delta17-C36:2-[acyl-carrier protein] reductase|g__Polaromonas.s__Polaromonas_naphthalenivorans	36.596	0
RXN3O-102: 3-demethylubiquinol-6 3-O-methyltransferase	69.679	0
RXN3O-102: 3-demethylubiquinol-6 3-O-methyltransferase|g__Chromobacterium.s__Chromobacterium_violaceum	19.382	0
RXN3O-102: 3-demethylubiquinol-6 3-O-methyltransferase|g__Escherichia.s__Escherichia_coli	7.744	0
RXN3O-102: 3-demethylubiquinol-6 3-O-methyltransferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.334	0
RXN3O-102: 3-demethylubiquinol-6 3-O-methyltransferase|g__Roseobacter.s__Roseobacter_denitrificans	18.306	0
RXN3O-102: 3-demethylubiquinol-6 3-O-methyltransferase|unclassified	4.912	0
RXN3O-1803: NO_NAME	608.091	0
RXN3O-1803: NO_NAME|g__Escherichia.s__Escherichia_coli	513.532	0
RXN3O-1803: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	9.335	0
RXN3O-1803: NO_NAME|unclassified	85.224	0
RXN3O-4113: tyrosol dehydrogenase	242.792	0
RXN3O-4113: tyrosol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN3O-4113: tyrosol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN3O-4113: tyrosol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN3O-4113: tyrosol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN3O-4113: tyrosol dehydrogenase|unclassified	80.314	0
RXN3O-5293: NO_NAME	16.181	0
RXN3O-5293: NO_NAME|unclassified	16.181	0
RXN3O-54: NO_NAME	27.446	0
RXN3O-54: NO_NAME|g__Escherichia.s__Escherichia_coli	12.136	0
RXN3O-54: NO_NAME|unclassified	15.31	0
RXN66-1: NO_NAME	205.032	0
RXN66-1: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	3.42	0
RXN66-1: NO_NAME|g__Escherichia.s__Escherichia_coli	19.823	0
RXN66-1: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	39.662	0
RXN66-1: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	72.27	0
RXN66-1: NO_NAME|unclassified	69.858	0
RXN66-336: leukotriene-C4 gamma-glutamyl transferase	91.347	0
RXN66-336: leukotriene-C4 gamma-glutamyl transferase|g__Escherichia.s__Escherichia_coli	21.061	0
RXN66-336: leukotriene-C4 gamma-glutamyl transferase|unclassified	70.285	0
RXN66-3: acetaldehyde dehydrogenase (NAD+)	93.025	0
RXN66-3: acetaldehyde dehydrogenase (NAD+)|g__Chromobacterium.s__Chromobacterium_violaceum	17.966	0
RXN66-3: acetaldehyde dehydrogenase (NAD+)|g__Corynebacterium.s__Corynebacterium_glutamicum	18.25	0
RXN66-3: acetaldehyde dehydrogenase (NAD+)|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.747	0
RXN66-3: acetaldehyde dehydrogenase (NAD+)|g__Staphylococcus.s__Staphylococcus_epidermidis	24.299	0
RXN66-3: acetaldehyde dehydrogenase (NAD+)|unclassified	12.764	0
RXN66-469: 3-methyl-branched fatty acyl-CoA ligase	144.252	0
RXN66-469: 3-methyl-branched fatty acyl-CoA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	41.538	0
RXN66-469: 3-methyl-branched fatty acyl-CoA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.294	0
RXN66-469: 3-methyl-branched fatty acyl-CoA ligase|unclassified	67.42	0
RXN66-472: fatty aldehyde dehydrogenase	93.025	0
RXN66-472: fatty aldehyde dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	17.966	0
RXN66-472: fatty aldehyde dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	18.25	0
RXN66-472: fatty aldehyde dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.747	0
RXN66-472: fatty aldehyde dehydrogenase|g__Staphylococcus.s__Staphylococcus_epidermidis	24.299	0
RXN66-472: fatty aldehyde dehydrogenase|unclassified	12.764	0
RXN66-476: fatty aldehyde dehydrogenase	93.025	0
RXN66-476: fatty aldehyde dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	17.966	0
RXN66-476: fatty aldehyde dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	18.25	0
RXN66-476: fatty aldehyde dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.747	0
RXN66-476: fatty aldehyde dehydrogenase|g__Staphylococcus.s__Staphylococcus_epidermidis	24.299	0
RXN66-476: fatty aldehyde dehydrogenase|unclassified	12.764	0
RXN66-477: straight chain fatty acyl-CoA ligase	144.252	0
RXN66-477: straight chain fatty acyl-CoA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	41.538	0
RXN66-477: straight chain fatty acyl-CoA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.294	0
RXN66-477: straight chain fatty acyl-CoA ligase|unclassified	67.42	0
RXN66-478: phytol dehydrogenase	242.792	0
RXN66-478: phytol dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	8.505	0
RXN66-478: phytol dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.035	0
RXN66-478: phytol dehydrogenase|g__Escherichia.s__Escherichia_coli	93.798	0
RXN66-478: phytol dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.14	0
RXN66-478: phytol dehydrogenase|unclassified	80.314	0
RXN66-479: phytenal dehydrogenase	93.025	0
RXN66-479: phytenal dehydrogenase|g__Chromobacterium.s__Chromobacterium_violaceum	17.966	0
RXN66-479: phytenal dehydrogenase|g__Corynebacterium.s__Corynebacterium_glutamicum	18.25	0
RXN66-479: phytenal dehydrogenase|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.747	0
RXN66-479: phytenal dehydrogenase|g__Staphylococcus.s__Staphylococcus_epidermidis	24.299	0
RXN66-479: phytenal dehydrogenase|unclassified	12.764	0
RXN66-480: phytenoyl-CoA synthetase	144.252	0
RXN66-480: phytenoyl-CoA synthetase|g__Chromobacterium.s__Chromobacterium_violaceum	41.538	0
RXN66-480: phytenoyl-CoA synthetase|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.294	0
RXN66-480: phytenoyl-CoA synthetase|unclassified	67.42	0
RXN66-483: NO_NAME	144.252	0
RXN66-483: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	41.538	0
RXN66-483: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.294	0
RXN66-483: NO_NAME|unclassified	67.42	0
RXN66-484: pristanoyl-CoA ligase	144.252	0
RXN66-484: pristanoyl-CoA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	41.538	0
RXN66-484: pristanoyl-CoA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.294	0
RXN66-484: pristanoyl-CoA ligase|unclassified	67.42	0
RXN66-532: NO_NAME	191.248	0
RXN66-532: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	50.576	0
RXN66-532: NO_NAME|g__Escherichia.s__Escherichia_coli	5.941	0
RXN66-532: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	3.231	0
RXN66-532: NO_NAME|unclassified	131.5	0
RXN66-550: NO_NAME	156.254	0
RXN66-550: NO_NAME|g__Escherichia.s__Escherichia_coli	78.043	0
RXN66-550: NO_NAME|unclassified	78.212	0
RXN66-569: NO_NAME	162.212	0
RXN66-569: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	53.337	0
RXN66-569: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	51.39	0
RXN66-569: NO_NAME|unclassified	57.484	0
RXN6666-5: NO_NAME	93.025	0
RXN6666-5: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	17.966	0
RXN6666-5: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	18.25	0
RXN6666-5: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	19.747	0
RXN6666-5: NO_NAME|g__Staphylococcus.s__Staphylococcus_epidermidis	24.299	0
RXN6666-5: NO_NAME|unclassified	12.764	0
RXN8J2-140: NO_NAME	105.22	0
RXN8J2-140: NO_NAME|unclassified	105.22	0
RXNI-2: acetoacetate CoA-transferase	98.964	0
RXNI-2: acetoacetate CoA-transferase|g__Escherichia.s__Escherichia_coli	21.401	0
RXNI-2: acetoacetate CoA-transferase|g__Polaromonas.s__Polaromonas_naphthalenivorans	47.965	0
RXNI-2: acetoacetate CoA-transferase|unclassified	29.598	0
RXNI-3: NO_NAME	234.181	0
RXNI-3: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	22.672	0
RXNI-3: NO_NAME|g__Escherichia.s__Escherichia_coli	94.921	0
RXNI-3: NO_NAME|unclassified	116.589	0
RXNMETA-12671: NO_NAME	10.212	0
RXNMETA-12671: NO_NAME|unclassified	10.212	0
RXNMETA-12672: NO_NAME	10.212	0
RXNMETA-12672: NO_NAME|unclassified	10.212	0
RXNN-386: NO_NAME	107.681	0
RXNN-386: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	107.681	0
RXNQT-4191: acid phosphatase	18.955	0
RXNQT-4191: acid phosphatase|unclassified	18.955	0
RXNQT-4366: NO_NAME	3.913	0
RXNQT-4366: NO_NAME|unclassified	3.913	0
S-2-HYDROXY-ACID-OXIDASE-RXN: NO_NAME	14.267	0
S-2-HYDROXY-ACID-OXIDASE-RXN: NO_NAME|unclassified	14.267	0
S-ADENMETSYN-RXN: NO_NAME	240.849	0
S-ADENMETSYN-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	81.23	0
S-ADENMETSYN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	113.302	0
S-ADENMETSYN-RXN: NO_NAME|unclassified	46.316	0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN: NO_NAME	235.737	0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	152.52	0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	55.313	0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN: NO_NAME|g__Roseobacter.s__Roseobacter_denitrificans	19.782	0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN: NO_NAME|unclassified	8.124	0
SAICARSYN-RXN: NO_NAME	64.087	0
SAICARSYN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	53.151	0
SAICARSYN-RXN: NO_NAME|unclassified	10.936	0
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN: NO_NAME	12.286	0
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN: NO_NAME|unclassified	12.286	0
SERINE--TRNA-LIGASE-RXN: NO_NAME	192.028	0
SERINE--TRNA-LIGASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	31.32	0
SERINE--TRNA-LIGASE-RXN: NO_NAME|unclassified	160.707	0
SERINE-O-ACETTRAN-RXN: NO_NAME	49.724	0
SERINE-O-ACETTRAN-RXN: NO_NAME|unclassified	49.724	0
SHIKIMATE-5-DEHYDROGENASE-RXN: NO_NAME	130.38	0
SHIKIMATE-5-DEHYDROGENASE-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	10.587	0
SHIKIMATE-5-DEHYDROGENASE-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	70.01	0
SHIKIMATE-5-DEHYDROGENASE-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	49.783	0
SHIKIMATE-KINASE-RXN: NO_NAME	129.465	0
SHIKIMATE-KINASE-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	64.555	0
SHIKIMATE-KINASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	56.064	0
SHIKIMATE-KINASE-RXN: NO_NAME|unclassified	8.846	0
SIROHEME-FERROCHELAT-RXN: NO_NAME	21.522	0
SIROHEME-FERROCHELAT-RXN: NO_NAME|unclassified	21.522	0
SORBITOL-6-PHOSPHATASE-RXN: NO_NAME	48.387	0
SORBITOL-6-PHOSPHATASE-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	48.387	0
SPERMIDINESYN-RXN: NO_NAME	110.123	0
SPERMIDINESYN-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	46.669	0
SPERMIDINESYN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	52.11	0
SPERMIDINESYN-RXN: NO_NAME|unclassified	11.344	0
SUCCARGDIHYDRO-RXN: NO_NAME	60.502	0
SUCCARGDIHYDRO-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	15.346	0
SUCCARGDIHYDRO-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	45.156	0
SUCCCOASYN-RXN: NO_NAME	279.693	0
SUCCCOASYN-RXN: NO_NAME|g__Chromobacterium.s__Chromobacterium_violaceum	33.698	0
SUCCCOASYN-RXN: NO_NAME|g__Corynebacterium.s__Corynebacterium_glutamicum	14.329	0
SUCCCOASYN-RXN: NO_NAME|g__Escherichia.s__Escherichia_coli	172.582	0
SUCCCOASYN-RXN: NO_NAME|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.149	0
