# Gene Family	SRS1007613.level4ec	tiny-test-data-mt.level4ec
4.4.1.15: D-cysteine desulfhydrase|g__Escherichia.s__Escherichia_coli	33.753	0
4.4.1.15: D-cysteine desulfhydrase|unclassified	14.116	0
4.4.1.5: Lactoylglutathione lyase	183.241	0
4.4.1.5: Lactoylglutathione lyase|g__Escherichia.s__Escherichia_coli	158.517	0
4.4.1.5: Lactoylglutathione lyase|g__Polaromonas.s__Polaromonas_naphthalenivorans	24.724	0
4.4.1.8: Cystathionine beta-lyase	40.2	0
4.4.1.8: Cystathionine beta-lyase|unclassified	40.2	0
4.6.1.12: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	47.73	0
4.6.1.12: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase|unclassified	47.73	0
4.6.1.17: NO_NAME	5.21	0
4.6.1.17: NO_NAME|unclassified	5.21	0
4.6.1.1: Adenylate cyclase	105.567	0
4.6.1.1: Adenylate cyclase|g__Escherichia.s__Escherichia_coli	7.719	0
4.6.1.1: Adenylate cyclase|g__Roseobacter.s__Roseobacter_denitrificans	97.848	0
4.7.1.1: Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase	29.372	0
4.7.1.1: Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase|g__Escherichia.s__Escherichia_coli	22.868	0
4.7.1.1: Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase|g__Roseobacter.s__Roseobacter_denitrificans	6.504	0
4.99.1.1: Ferrochelatase	116.037	0
4.99.1.1: Ferrochelatase|g__Escherichia.s__Escherichia_coli	78.418	0
4.99.1.1: Ferrochelatase|unclassified	37.618	0
4.99.1.4: Sirohydrochlorin ferrochelatase	21.522	0
4.99.1.4: Sirohydrochlorin ferrochelatase|unclassified	21.522	0
5.1.1.1: Alanine racemase	960.267	0
5.1.1.1: Alanine racemase|g__Chromobacterium.s__Chromobacterium_violaceum	11.734	0
5.1.1.1: Alanine racemase|g__Escherichia.s__Escherichia_coli	815.322	0
5.1.1.1: Alanine racemase|g__Polaromonas.s__Polaromonas_naphthalenivorans	24.04	0
5.1.1.1: Alanine racemase|unclassified	109.172	0
5.1.1.3: Glutamate racemase	46.89	0
5.1.1.3: Glutamate racemase|g__Chromobacterium.s__Chromobacterium_violaceum	10.312	0
5.1.1.3: Glutamate racemase|unclassified	36.578	0
5.1.1.7: Diaminopimelate epimerase	215.556	0
5.1.1.7: Diaminopimelate epimerase|g__Escherichia.s__Escherichia_coli	25.15	0
5.1.1.7: Diaminopimelate epimerase|g__Roseobacter.s__Roseobacter_denitrificans	35.998	0
5.1.1.7: Diaminopimelate epimerase|unclassified	154.408	0
5.1.2.3: 3-hydroxybutyryl-CoA epimerase	43.597	0
5.1.2.3: 3-hydroxybutyryl-CoA epimerase|g__Escherichia.s__Escherichia_coli	23.694	0
5.1.2.3: 3-hydroxybutyryl-CoA epimerase|unclassified	19.903	0
5.1.3.14: UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	102.379	0
5.1.3.14: UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)|g__Escherichia.s__Escherichia_coli	64.835	0
5.1.3.14: UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)|unclassified	37.544	0
5.1.3.15: Glucose-6-phosphate 1-epimerase	11.245	0
5.1.3.15: Glucose-6-phosphate 1-epimerase|g__Chromobacterium.s__Chromobacterium_violaceum	11.245	0
5.1.3.1: Ribulose-phosphate 3-epimerase	78.215	0
5.1.3.1: Ribulose-phosphate 3-epimerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	28.559	0
5.1.3.1: Ribulose-phosphate 3-epimerase|g__Roseobacter.s__Roseobacter_denitrificans	23.005	0
5.1.3.1: Ribulose-phosphate 3-epimerase|unclassified	26.652	0
5.1.3.20: ADP-glyceromanno-heptose 6-epimerase	66.927	0
5.1.3.20: ADP-glyceromanno-heptose 6-epimerase|g__Chromobacterium.s__Chromobacterium_violaceum	7.805	0
5.1.3.20: ADP-glyceromanno-heptose 6-epimerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	7.413	0
5.1.3.20: ADP-glyceromanno-heptose 6-epimerase|unclassified	51.71	0
5.1.3.22: L-ribulose-5-phosphate 3-epimerase	65.76	0
5.1.3.22: L-ribulose-5-phosphate 3-epimerase|g__Escherichia.s__Escherichia_coli	65.76	0
5.1.3.29: L-fucose mutarotase	30.939	0
5.1.3.29: L-fucose mutarotase|unclassified	30.939	0
5.1.3.2: UDP-glucose 4-epimerase	142.681	0
5.1.3.2: UDP-glucose 4-epimerase|g__Corynebacterium.s__Corynebacterium_glutamicum	15.632	0
5.1.3.2: UDP-glucose 4-epimerase|g__Escherichia.s__Escherichia_coli	110.333	0
5.1.3.2: UDP-glucose 4-epimerase|g__Roseobacter.s__Roseobacter_denitrificans	16.716	0
5.1.3.32: L-rhamnose mutarotase	19.706	0
5.1.3.32: L-rhamnose mutarotase|unclassified	19.706	0
5.1.3.3: Aldose 1-epimerase	195.772	0
5.1.3.3: Aldose 1-epimerase|g__Escherichia.s__Escherichia_coli	195.772	0
5.1.3.41: NO_NAME	21.033	0
5.1.3.41: NO_NAME|g__Escherichia.s__Escherichia_coli	21.033	0
5.1.3.4: L-ribulose-5-phosphate 4-epimerase	2163.36	0
5.1.3.4: L-ribulose-5-phosphate 4-epimerase|g__Escherichia.s__Escherichia_coli	2163.36	0
5.1.3.9: N-acylglucosamine-6-phosphate 2-epimerase	28.728	0
5.1.3.9: N-acylglucosamine-6-phosphate 2-epimerase|g__Escherichia.s__Escherichia_coli	28.728	0
5.1.99.6: NAD(P)H-hydrate epimerase	19.671	0
5.1.99.6: NAD(P)H-hydrate epimerase|g__Escherichia.s__Escherichia_coli	19.671	0
5.2.1.8: Peptidylprolyl isomerase	900.73	0
5.2.1.8: Peptidylprolyl isomerase|g__Chromobacterium.s__Chromobacterium_violaceum	138.664	0
5.2.1.8: Peptidylprolyl isomerase|g__Corynebacterium.s__Corynebacterium_glutamicum	104.752	0
5.2.1.8: Peptidylprolyl isomerase|g__Escherichia.s__Escherichia_coli	526.477	0
5.2.1.8: Peptidylprolyl isomerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	32.058	0
5.2.1.8: Peptidylprolyl isomerase|unclassified	98.78	0
5.3.1.12: Glucuronate isomerase	267.694	0
5.3.1.12: Glucuronate isomerase|g__Escherichia.s__Escherichia_coli	224.762	0
5.3.1.12: Glucuronate isomerase|unclassified	42.932	0
5.3.1.13: Arabinose-5-phosphate isomerase	310.642	0
5.3.1.13: Arabinose-5-phosphate isomerase|g__Chromobacterium.s__Chromobacterium_violaceum	49.994	0
5.3.1.13: Arabinose-5-phosphate isomerase|g__Escherichia.s__Escherichia_coli	246.942	0
5.3.1.13: Arabinose-5-phosphate isomerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	5.238	0
5.3.1.13: Arabinose-5-phosphate isomerase|unclassified	8.469	0
5.3.1.17: 5-dehydro-4-deoxy-D-glucuronate isomerase	35.954	0
5.3.1.17: 5-dehydro-4-deoxy-D-glucuronate isomerase|unclassified	35.954	0
5.3.1.1: Triose-phosphate isomerase	84.272	0
5.3.1.1: Triose-phosphate isomerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	42.451	0
5.3.1.1: Triose-phosphate isomerase|unclassified	41.821	0
5.3.1.22: Hydroxypyruvate isomerase	52.12	0
5.3.1.22: Hydroxypyruvate isomerase|g__Escherichia.s__Escherichia_coli	52.12	0
5.3.1.24: Phosphoribosylanthranilate isomerase	68.389	0
5.3.1.24: Phosphoribosylanthranilate isomerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	52.986	0
5.3.1.24: Phosphoribosylanthranilate isomerase|unclassified	15.402	0
5.3.1.25: L-fucose isomerase	41.589	0
5.3.1.25: L-fucose isomerase|g__Escherichia.s__Escherichia_coli	38.011	0
5.3.1.25: L-fucose isomerase|unclassified	3.578	0
5.3.1.28: D-sedoheptulose 7-phosphate isomerase	55.37	0
5.3.1.28: D-sedoheptulose 7-phosphate isomerase|g__Chromobacterium.s__Chromobacterium_violaceum	55.37	0
5.3.1.4: L-arabinose isomerase	130.577	0
5.3.1.4: L-arabinose isomerase|g__Escherichia.s__Escherichia_coli	68.886	0
5.3.1.4: L-arabinose isomerase|g__Staphylococcus.s__Staphylococcus_epidermidis	18.955	0
5.3.1.4: L-arabinose isomerase|unclassified	42.736	0
5.3.1.5: Xylose isomerase	115.836	0
5.3.1.5: Xylose isomerase|g__Escherichia.s__Escherichia_coli	115.836	0
5.3.1.6: Ribose-5-phosphate isomerase	295.922	0
5.3.1.6: Ribose-5-phosphate isomerase|g__Corynebacterium.s__Corynebacterium_glutamicum	71.38	0
5.3.1.6: Ribose-5-phosphate isomerase|g__Escherichia.s__Escherichia_coli	81.233	0
5.3.1.6: Ribose-5-phosphate isomerase|g__Roseobacter.s__Roseobacter_denitrificans	143.309	0
5.3.1.8: Mannose-6-phosphate isomerase	65.731	0
5.3.1.8: Mannose-6-phosphate isomerase|g__Corynebacterium.s__Corynebacterium_glutamicum	41.611	0
5.3.1.8: Mannose-6-phosphate isomerase|unclassified	24.12	0
5.3.1.9: Glucose-6-phosphate isomerase	132.321	0
5.3.1.9: Glucose-6-phosphate isomerase|g__Corynebacterium.s__Corynebacterium_glutamicum	34.699	0
5.3.1.9: Glucose-6-phosphate isomerase|g__Escherichia.s__Escherichia_coli	28.061	0
5.3.1.9: Glucose-6-phosphate isomerase|unclassified	69.562	0
5.3.2.8: 4-oxalomesaconate tautomerase	37.279	0
5.3.2.8: 4-oxalomesaconate tautomerase|g__Escherichia.s__Escherichia_coli	8.548	0
5.3.2.8: 4-oxalomesaconate tautomerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	28.731	0
5.3.3.14: Trans-2-decenoyl-[acyl-carrier-protein] isomerase	25.644	0
5.3.3.14: Trans-2-decenoyl-[acyl-carrier-protein] isomerase|g__Escherichia.s__Escherichia_coli	15.251	0
5.3.3.14: Trans-2-decenoyl-[acyl-carrier-protein] isomerase|unclassified	10.393	0
5.3.3.6: Methylitaconate Delta-isomerase	105.918	0
5.3.3.6: Methylitaconate Delta-isomerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	21.551	0
5.3.3.6: Methylitaconate Delta-isomerase|unclassified	84.368	0
5.3.3.8: Dodecenoyl-CoA isomerase	43.597	0
5.3.3.8: Dodecenoyl-CoA isomerase|g__Escherichia.s__Escherichia_coli	23.694	0
5.3.3.8: Dodecenoyl-CoA isomerase|unclassified	19.903	0
5.4.1.2: Transferred entry: 5.4.99.61	10.218	0
5.4.1.2: Transferred entry: 5.4.99.61|g__Chromobacterium.s__Chromobacterium_violaceum	10.218	0
5.4.2.12: Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)	17.7	0
5.4.2.12: Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)|g__Chromobacterium.s__Chromobacterium_violaceum	14.304	0
5.4.2.12: Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)|g__Escherichia.s__Escherichia_coli	3.396	0
5.4.2.2: Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	191.248	0
5.4.2.2: Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)|g__Corynebacterium.s__Corynebacterium_glutamicum	50.576	0
5.4.2.2: Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)|g__Escherichia.s__Escherichia_coli	5.941	0
5.4.2.2: Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)|g__Polaromonas.s__Polaromonas_naphthalenivorans	3.231	0
5.4.2.2: Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)|unclassified	131.5	0
5.4.2.6: Beta-phosphoglucomutase	17.459	0
5.4.2.6: Beta-phosphoglucomutase|g__Escherichia.s__Escherichia_coli	17.459	0
5.4.2.7: Phosphopentomutase	136.696	0
5.4.2.7: Phosphopentomutase|g__Escherichia.s__Escherichia_coli	103.189	0
5.4.2.7: Phosphopentomutase|unclassified	33.507	0
5.4.2.8: Phosphomannomutase	107.926	0
5.4.2.8: Phosphomannomutase|g__Escherichia.s__Escherichia_coli	102.066	0
5.4.2.8: Phosphomannomutase|unclassified	5.86	0
5.4.3.2: Lysine 2,3-aminomutase	68.105	0
5.4.3.2: Lysine 2,3-aminomutase|g__Escherichia.s__Escherichia_coli	68.105	0
5.4.3.8: Glutamate-1-semialdehyde 2,1-aminomutase	443.204	0
5.4.3.8: Glutamate-1-semialdehyde 2,1-aminomutase|g__Chromobacterium.s__Chromobacterium_violaceum	50.136	0
5.4.3.8: Glutamate-1-semialdehyde 2,1-aminomutase|g__Escherichia.s__Escherichia_coli	239.113	0
5.4.3.8: Glutamate-1-semialdehyde 2,1-aminomutase|unclassified	153.954	0
5.4.4.2: Isochorismate synthase	63.777	0
5.4.4.2: Isochorismate synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	52.489	0
5.4.4.2: Isochorismate synthase|unclassified	11.289	0
5.4.99.12: tRNA pseudouridine(38-40) synthase	63.301	0
5.4.99.12: tRNA pseudouridine(38-40) synthase|g__Polaromonas.s__Polaromonas_naphthalenivorans	63.301	0
5.4.99.15: (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase	45.525	0
5.4.99.15: (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase|unclassified	45.525	0
5.4.99.18: 5-(carboxyamino)imidazole ribonucleotide mutase	163.255	0
5.4.99.18: 5-(carboxyamino)imidazole ribonucleotide mutase|g__Corynebacterium.s__Corynebacterium_glutamicum	49.842	0
5.4.99.18: 5-(carboxyamino)imidazole ribonucleotide mutase|g__Roseobacter.s__Roseobacter_denitrificans	113.413	0
5.4.99.19: 16S rRNA pseudouridine(516) synthase	25.848	0
5.4.99.19: 16S rRNA pseudouridine(516) synthase|g__Escherichia.s__Escherichia_coli	25.848	0
5.4.99.20: 23S rRNA pseudouridine(2457) synthase	140.5	0
5.4.99.20: 23S rRNA pseudouridine(2457) synthase|g__Chromobacterium.s__Chromobacterium_violaceum	35.875	0
5.4.99.20: 23S rRNA pseudouridine(2457) synthase|g__Escherichia.s__Escherichia_coli	69.209	0
5.4.99.20: 23S rRNA pseudouridine(2457) synthase|unclassified	35.417	0
5.4.99.22: 23S rRNA pseudouridine(2605) synthase	6.025	0
5.4.99.22: 23S rRNA pseudouridine(2605) synthase|unclassified	6.025	0
5.4.99.23: 23S rRNA pseudouridine(1911/1915/1917) synthase	132.906	0
5.4.99.23: 23S rRNA pseudouridine(1911/1915/1917) synthase|g__Escherichia.s__Escherichia_coli	132.906	0
5.4.99.25: tRNA pseudouridine(55) synthase	853.834	0
5.4.99.25: tRNA pseudouridine(55) synthase|g__Chromobacterium.s__Chromobacterium_violaceum	42.932	0
5.4.99.25: tRNA pseudouridine(55) synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	14.787	0
5.4.99.25: tRNA pseudouridine(55) synthase|g__Escherichia.s__Escherichia_coli	796.115	0
5.4.99.26: tRNA pseudouridine(65) synthase	102.384	0
5.4.99.26: tRNA pseudouridine(65) synthase|g__Escherichia.s__Escherichia_coli	95.173	0
5.4.99.26: tRNA pseudouridine(65) synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	7.211	0
5.4.99.27: tRNA pseudouridine(13) synthase	216.007	0
5.4.99.27: tRNA pseudouridine(13) synthase|g__Escherichia.s__Escherichia_coli	163.077	0
5.4.99.27: tRNA pseudouridine(13) synthase|unclassified	52.93	0
5.4.99.28: tRNA pseudouridine(32) synthase	32.824	0
5.4.99.28: tRNA pseudouridine(32) synthase|g__Escherichia.s__Escherichia_coli	32.824	0
5.4.99.9: UDP-galactopyranose mutase	24.691	0
5.4.99.9: UDP-galactopyranose mutase|g__Corynebacterium.s__Corynebacterium_glutamicum	24.691	0
5.5.1.25: 3,6-anhydro-L-galactonate cycloisomerase	13.655	0
5.5.1.25: 3,6-anhydro-L-galactonate cycloisomerase|g__Roseobacter.s__Roseobacter_denitrificans	13.655	0
5.5.1.2: 3-carboxy-cis,cis-muconate cycloisomerase	76.272	0
5.5.1.2: 3-carboxy-cis,cis-muconate cycloisomerase|g__Corynebacterium.s__Corynebacterium_glutamicum	41.957	0
5.5.1.2: 3-carboxy-cis,cis-muconate cycloisomerase|unclassified	34.315	0
5.99.1.2: DNA topoisomerase	327.316	0
5.99.1.2: DNA topoisomerase|g__Corynebacterium.s__Corynebacterium_glutamicum	16.07	0
5.99.1.2: DNA topoisomerase|g__Escherichia.s__Escherichia_coli	174.735	0
5.99.1.2: DNA topoisomerase|unclassified	136.511	0
5.99.1.3: DNA topoisomerase (ATP-hydrolyzing)	305.555	0
5.99.1.3: DNA topoisomerase (ATP-hydrolyzing)|g__Escherichia.s__Escherichia_coli	170.494	0
5.99.1.3: DNA topoisomerase (ATP-hydrolyzing)|g__Roseobacter.s__Roseobacter_denitrificans	3.967	0
5.99.1.3: DNA topoisomerase (ATP-hydrolyzing)|g__Staphylococcus.s__Staphylococcus_epidermidis	42.054	0
5.99.1.3: DNA topoisomerase (ATP-hydrolyzing)|unclassified	89.039	0
5.99.1.4: 2-hydroxychromene-2-carboxylate isomerase	107.681	0
5.99.1.4: 2-hydroxychromene-2-carboxylate isomerase|g__Polaromonas.s__Polaromonas_naphthalenivorans	107.681	0
6.1.1.10: Methionine--tRNA ligase	257.687	0
6.1.1.10: Methionine--tRNA ligase|g__Escherichia.s__Escherichia_coli	137.052	0
6.1.1.10: Methionine--tRNA ligase|unclassified	120.635	0
6.1.1.11: Serine--tRNA ligase	192.028	0
6.1.1.11: Serine--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	31.32	0
6.1.1.11: Serine--tRNA ligase|unclassified	160.707	0
6.1.1.12: Aspartate--tRNA ligase	33.713	0
6.1.1.12: Aspartate--tRNA ligase|unclassified	33.713	0
6.1.1.14: Glycine--tRNA ligase	189.774	0
6.1.1.14: Glycine--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	14.237	0
6.1.1.14: Glycine--tRNA ligase|g__Corynebacterium.s__Corynebacterium_glutamicum	11.018	0
6.1.1.14: Glycine--tRNA ligase|g__Escherichia.s__Escherichia_coli	85.661	0
6.1.1.14: Glycine--tRNA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.694	0
6.1.1.14: Glycine--tRNA ligase|g__Roseobacter.s__Roseobacter_denitrificans	17.08	0
6.1.1.14: Glycine--tRNA ligase|g__Staphylococcus.s__Staphylococcus_epidermidis	15.903	0
6.1.1.14: Glycine--tRNA ligase|unclassified	10.181	0
6.1.1.15: Proline--tRNA ligase	138.761	0
6.1.1.15: Proline--tRNA ligase|g__Escherichia.s__Escherichia_coli	62.197	0
6.1.1.15: Proline--tRNA ligase|unclassified	76.565	0
6.1.1.16: Cysteine--tRNA ligase	63.221	0
6.1.1.16: Cysteine--tRNA ligase|g__Corynebacterium.s__Corynebacterium_glutamicum	22.677	0
6.1.1.16: Cysteine--tRNA ligase|g__Escherichia.s__Escherichia_coli	40.544	0
6.1.1.17: Glutamate--tRNA ligase	90.572	0
6.1.1.17: Glutamate--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	8.296	0
6.1.1.17: Glutamate--tRNA ligase|g__Escherichia.s__Escherichia_coli	48.049	0
6.1.1.17: Glutamate--tRNA ligase|unclassified	34.227	0
6.1.1.18: Glutamine--tRNA ligase	97.592	0
6.1.1.18: Glutamine--tRNA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	38.818	0
6.1.1.18: Glutamine--tRNA ligase|unclassified	58.774	0
6.1.1.19: Arginine--tRNA ligase	30.8	0
6.1.1.19: Arginine--tRNA ligase|unclassified	30.8	0
6.1.1.1: Tyrosine--tRNA ligase	75.414	0
6.1.1.1: Tyrosine--tRNA ligase|unclassified	75.414	0
6.1.1.20: Phenylalanine--tRNA ligase	97.668	0
6.1.1.20: Phenylalanine--tRNA ligase|g__Escherichia.s__Escherichia_coli	13.87	0
6.1.1.20: Phenylalanine--tRNA ligase|g__Roseobacter.s__Roseobacter_denitrificans	5.231	0
6.1.1.20: Phenylalanine--tRNA ligase|unclassified	78.568	0
6.1.1.21: Histidine--tRNA ligase	112.271	0
6.1.1.21: Histidine--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	11.285	0
6.1.1.21: Histidine--tRNA ligase|g__Corynebacterium.s__Corynebacterium_glutamicum	45.699	0
6.1.1.21: Histidine--tRNA ligase|g__Escherichia.s__Escherichia_coli	38.554	0
6.1.1.21: Histidine--tRNA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	6.826	0
6.1.1.21: Histidine--tRNA ligase|unclassified	9.907	0
6.1.1.22: Asparagine--tRNA ligase	108.791	0
6.1.1.22: Asparagine--tRNA ligase|g__Escherichia.s__Escherichia_coli	97.162	0
6.1.1.22: Asparagine--tRNA ligase|unclassified	11.629	0
6.1.1.2: Tryptophan--tRNA ligase	30.134	0
6.1.1.2: Tryptophan--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	9.399	0
6.1.1.2: Tryptophan--tRNA ligase|unclassified	20.735	0
6.1.1.3: Threonine--tRNA ligase	128.763	0
6.1.1.3: Threonine--tRNA ligase|g__Escherichia.s__Escherichia_coli	45.584	0
6.1.1.3: Threonine--tRNA ligase|unclassified	83.179	0
6.1.1.4: Leucine--tRNA ligase	49.732	0
6.1.1.4: Leucine--tRNA ligase|unclassified	49.732	0
6.1.1.5: Isoleucine--tRNA ligase	106.713	0
6.1.1.5: Isoleucine--tRNA ligase|g__Escherichia.s__Escherichia_coli	12.312	0
6.1.1.5: Isoleucine--tRNA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	18.023	0
6.1.1.5: Isoleucine--tRNA ligase|unclassified	76.378	0
6.1.1.6: Lysine--tRNA ligase	438.412	0
6.1.1.6: Lysine--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	10.677	0
6.1.1.6: Lysine--tRNA ligase|g__Corynebacterium.s__Corynebacterium_glutamicum	33.161	0
6.1.1.6: Lysine--tRNA ligase|g__Escherichia.s__Escherichia_coli	322.505	0
6.1.1.6: Lysine--tRNA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	25.379	0
6.1.1.6: Lysine--tRNA ligase|unclassified	46.69	0
6.1.1.7: Alanine--tRNA ligase	2778.836	0
6.1.1.7: Alanine--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	10.116	0
6.1.1.7: Alanine--tRNA ligase|g__Escherichia.s__Escherichia_coli	2713.706	0
6.1.1.7: Alanine--tRNA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	6.896	0
6.1.1.7: Alanine--tRNA ligase|unclassified	48.118	0
6.1.1.9: Valine--tRNA ligase	273.444	0
6.1.1.9: Valine--tRNA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	22.476	0
6.1.1.9: Valine--tRNA ligase|g__Corynebacterium.s__Corynebacterium_glutamicum	20.045	0
6.1.1.9: Valine--tRNA ligase|g__Escherichia.s__Escherichia_coli	80.557	0
6.1.1.9: Valine--tRNA ligase|unclassified	150.366	0
6.2.1.1: Acetate--CoA ligase	22.347	0
6.2.1.1: Acetate--CoA ligase|unclassified	22.347	0
6.2.1.20: Long-chain-fatty-acid--[acyl-carrier-protein] ligase	17.459	0
6.2.1.20: Long-chain-fatty-acid--[acyl-carrier-protein] ligase|g__Escherichia.s__Escherichia_coli	17.459	0
6.2.1.22: [Citrate (pro-3S)-lyase] ligase	7.775	0
6.2.1.22: [Citrate (pro-3S)-lyase] ligase|unclassified	7.775	0
6.2.1.27: 4-hydroxybenzoate--CoA ligase	42.752	0
6.2.1.27: 4-hydroxybenzoate--CoA ligase|g__Escherichia.s__Escherichia_coli	42.752	0
6.2.1.30: Phenylacetate--CoA ligase	58.58	0
6.2.1.30: Phenylacetate--CoA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	14.934	0
6.2.1.30: Phenylacetate--CoA ligase|unclassified	43.646	0
6.2.1.3: Long-chain-fatty-acid--CoA ligase	114.279	0
6.2.1.3: Long-chain-fatty-acid--CoA ligase|g__Chromobacterium.s__Chromobacterium_violaceum	11.565	0
6.2.1.3: Long-chain-fatty-acid--CoA ligase|g__Polaromonas.s__Polaromonas_naphthalenivorans	35.294	0
6.2.1.3: Long-chain-fatty-acid--CoA ligase|unclassified	67.42	0
6.2.1.5: Succinate--CoA ligase (ADP-forming)	279.693	0
6.2.1.5: Succinate--CoA ligase (ADP-forming)|g__Chromobacterium.s__Chromobacterium_violaceum	33.698	0
6.2.1.5: Succinate--CoA ligase (ADP-forming)|g__Corynebacterium.s__Corynebacterium_glutamicum	14.329	0
6.2.1.5: Succinate--CoA ligase (ADP-forming)|g__Escherichia.s__Escherichia_coli	172.582	0
6.2.1.5: Succinate--CoA ligase (ADP-forming)|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.149	0
6.2.1.5: Succinate--CoA ligase (ADP-forming)|g__Roseobacter.s__Roseobacter_denitrificans	14.401	0
6.2.1.5: Succinate--CoA ligase (ADP-forming)|unclassified	15.534	0
6.3.1.11: Glutamate--putrescine ligase	47.649	0
6.3.1.11: Glutamate--putrescine ligase|g__Escherichia.s__Escherichia_coli	21.839	0
6.3.1.11: Glutamate--putrescine ligase|unclassified	25.811	0
6.3.1.1: Aspartate--ammonia ligase	1005.816	0
6.3.1.1: Aspartate--ammonia ligase|g__Escherichia.s__Escherichia_coli	1005.816	0
6.3.1.20: NO_NAME	71.591	0
6.3.1.20: NO_NAME|unclassified	71.591	0
6.3.1.2: Glutamate--ammonia ligase	28.984	0
6.3.1.2: Glutamate--ammonia ligase|unclassified	28.984	0
6.3.1.5: NAD(+) synthase	89.616	0
6.3.1.5: NAD(+) synthase|g__Escherichia.s__Escherichia_coli	28.25	0
6.3.1.5: NAD(+) synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	6.349	0
6.3.1.5: NAD(+) synthase|unclassified	55.017	0
